trackingDate,itemId,marketplaceSku,productTitle,price,inStock,url
2025-12-05T03:14:32.000Z,55497010,MI-302,"Mount-It! Motorized Fireplace TV Mount with Recessed Base, Fits 42"" to 80"" TVs, Holds 110 lbs., Black (MI-302)",1091.99,TRUE,https://www.quill.com/undefined/cbs/55497010.html
2025-12-05T03:14:32.000Z,55493751,MI-7314,"Mount-It! 20.75"" x 10.5"" Plastic Height Adjustable Steering Wheel and Backseat Tray, Black (MI-7314)",41.99,TRUE,https://www.quill.com/undefined/cbs/55493751.html
2025-12-05T03:14:32.000Z,55493748,MI-528,"Mount-It! 19.68"" x 4.25"" Steel Adjustable Vehicle Laptop Mount with Universal Base, Black (MI-528)",196.99,TRUE,https://www.quill.com/undefined/cbs/55493748.html
2025-12-05T03:14:32.000Z,55496963,MI-8037,"Mount-It! 48""W Electric Rectangular Adjustable Standing Desk, White (MI-8037)",171.99,TRUE,https://www.quill.com/undefined/cbs/55496963.html
2025-12-05T03:14:32.000Z,55496983,MI-12010,"Mount-It! Adjustable Dual Monitor Wall Mount with Gas Spring Arm and Crossbar, Up to 32"" Monitor, Black (MI-12010)",191.99,TRUE,https://www.quill.com/undefined/cbs/55496983.html
2025-12-05T03:14:32.000Z,55496987,MI-15024,"Mount-It! XL 75""W Electric Corner Adjustable Standing Desk, Black (MI-15024)",699.99,TRUE,https://www.quill.com/undefined/cbs/55496987.html
2025-12-05T03:14:43.000Z,55496991,MI-8046,"Mount-It! Foldable Rolling Overbed Table, 26.75""W, White (MI-8046)",217.99,TRUE,https://www.quill.com/undefined/cbs/55496991.html
2025-12-05T03:14:43.000Z,55496995,MI-3882WHT,"Mount-It! Adjustable Universal Anti-Theft iPad Tablet Wall Mount, 9.7"" to 13"", White (MI-3882WHT)",52.99,TRUE,https://www.quill.com/undefined/cbs/55496995.html
2025-12-05T03:14:43.000Z,55496999,MI-391XL,"Mount-It! Full Motion TV Pole Mount for 32"" to 55"" TVs, Holds up to 55 lbs. Max., Black (MI-391XL)",55.99,TRUE,https://www.quill.com/undefined/cbs/55496999.html
2025-12-05T03:14:43.000Z,55497003,MI-7302WHT,"Mount-It! Clamp-On Pegboard Organizer with Accessories for Desks, White (MI-7302WHT)",54.99,TRUE,https://www.quill.com/undefined/cbs/55497003.html
2025-12-05T03:14:43.000Z,55497007,MI-3883W_G10,"Mount-It! Adjustable Anti-Theft Tablet Kiosk with Printer Shelf, White (MI-3883W_G10)",99.99,TRUE,https://www.quill.com/undefined/cbs/55497007.html
2025-12-05T03:14:43.000Z,55497011,MI-7181,"Mount-It! Adjustable 30""W Clamp-On Keyboard and Mouse Tray, Black (MI-7181)",59.99,TRUE,https://www.quill.com/undefined/cbs/55497011.html
2025-12-05T03:14:43.000Z,55497015,MI-1881BLK,"Mount-It! Adjustable Single Monitor Desk Mount with Gas Spring Arm, Up to 32"" Monitor, Black (MI-1881BLK)",48.99,TRUE,https://www.quill.com/undefined/cbs/55497015.html
2025-12-05T03:14:43.000Z,55497019,MI-3881BLK,"Mount-It! Adjustable Universal Tablet Countertop Stand with Tilt, for 9.7"" to 13"" Screens, Black (MI-3881BLK)",76.99,TRUE,https://www.quill.com/undefined/cbs/55497019.html
2025-12-05T03:14:43.000Z,55497023,MI-3881WHT,"Mount-It! Adjustable Universal Tablet Countertop Stand with Tilt, for 9.7"" to 13"" Screens, White (MI-3881WHT)",76.99,TRUE,https://www.quill.com/undefined/cbs/55497023.html
2025-12-05T03:14:43.000Z,55497027,MI-1706BLK,"Mount-It! Adjustable Single Monitor Desk Mount, Up to 32"" Monitor, Black (MI-1706BLK)",32.99,TRUE,https://www.quill.com/undefined/cbs/55497027.html
2025-12-05T03:14:50.000Z,55493749,MI-7158,"Mount-It! Under Desk Laptop Holder, Fits Laptops, Tablets, and More, Black (MI-7158)",23.99,TRUE,https://www.quill.com/undefined/cbs/55493749.html
2025-12-05T03:14:50.000Z,55497031,MI-3885B,"Mount-It! Anti-Theft Tablet Countertop Stand for Samsung Adjustable Desktop Stand, Black (MI-3885B)",99.99,TRUE,https://www.quill.com/undefined/cbs/55497031.html
2025-12-05T03:14:50.000Z,55496960,MI-7250,"Mount-It! 15""H x 42""W Under Desk Privacy Panel with Mesh Storage Pockets, Black (MI-7250)",45.99,TRUE,https://www.quill.com/undefined/cbs/55496960.html
2025-12-05T03:14:50.000Z,55496964,MI-8035,"Mount-It! 40""W Electric Rectangular Adjustable Standing Desk, Black (MI-8035)",161.99,TRUE,https://www.quill.com/undefined/cbs/55496964.html
2025-12-05T03:14:50.000Z,55494024,MI-16030,"Mount-It! MedHub Height Adjustable Mobile Laptop Cart with Anti-Theft Bar, Storage, and Locking Wheels, White/Grey (MI-16030)",461.99,FALSE,https://www.quill.com/undefined/cbs/55494024.html
2025-12-05T03:14:50.000Z,55494081,MI-631BLK,"Mount-It! 12"" Universal Projector Screen Mount Universal Projector Wall/Ceiling Mount, 2/Pack, Black (MI-631BLK)",23.99,TRUE,https://www.quill.com/undefined/cbs/55494081.html
2025-12-05T03:14:50.000Z,55494023,MI-16029,"Mount-It! MedHub Mobile Medical Cart with Laptop Bar, Storage Accessories, and Locking Caster Wheels, White/Grey (MI-16029)",409.99,TRUE,https://www.quill.com/undefined/cbs/55494023.html
2025-12-05T03:14:50.000Z,55494080,MI-631WHT,"Mount-It! 12"" Universal Projector Screen Mount Universal Projector Wall/Ceiling Mount, 2/Pack, White (MI-631WHT)",23.99,TRUE,https://www.quill.com/undefined/cbs/55494080.html
2025-12-05T03:14:50.000Z,55496984,MI-4226BLK,"Mount-It! Motorized Ceiling TV Mount, 88 lbs. Max., Black (MI-4226BLK)",263.99,TRUE,https://www.quill.com/undefined/cbs/55496984.html
2025-12-05T03:14:50.000Z,55496988,MI-397,"Mount-It! Full Motion TV Wall Mount with Extra Long Extension for 40"" to 80"" TVs, up to 121 lbs., Black (MI-397)",156.99,TRUE,https://www.quill.com/undefined/cbs/55496988.html
2025-12-05T03:14:57.000Z,55496992,MI-630BLK,"Mount-It! 6"" Universal Projector Screen Mount, Wall or Ceiling Installation, Black, 2/Pack (MI-630BLK)",19.99,TRUE,https://www.quill.com/undefined/cbs/55496992.html
2025-12-05T03:14:57.000Z,55496996,MI-15017,"Mount-It! Large 63""W Electric Corner Adjustable Standing Desk, White/Black (MI-15017)",599.99,TRUE,https://www.quill.com/undefined/cbs/55496996.html
2025-12-05T03:14:57.000Z,55497000,MI-12009,"Mount-It! Heavy Duty Adjustable Monitor Wall Mount with Gas Spring Arm, Up to 49"" Monitor, Black (MI-12009)",150.99,TRUE,https://www.quill.com/undefined/cbs/55497000.html
2025-12-05T03:14:57.000Z,55497004,MI-1706WHT,"Mount-It! Adjustable Single Monitor Desk Mount, Up to 32"" Monitor, White (MI-1706WHT)",32.99,TRUE,https://www.quill.com/undefined/cbs/55497004.html
2025-12-05T03:14:57.000Z,55497008,MI-6524,"Mount-It! Low Profile Tilting TV Wall Mount, Fits Screens up to 32"", 30 lbs. Max., Black (MI-6524)",24.99,TRUE,https://www.quill.com/undefined/cbs/55497008.html
2025-12-05T03:14:57.000Z,55497012,MI-15026,"Mount-It! XL 75""W Electric Corner Adjustable Standing Desk, White/Black (MI-15026)",699.99,TRUE,https://www.quill.com/undefined/cbs/55497012.html
2025-12-05T03:14:57.000Z,55497016,MI-7612,"Mount-It! Premium Low-Profile Microphone Boom Arm for 3/8"" & 5/8"" Mic Mounts, Holds up to 4.4 lbs., Matte Black (MI-7612)",85.99,TRUE,https://www.quill.com/undefined/cbs/55497016.html
2025-12-05T03:14:57.000Z,55497020,MI-15018,"Mount-It! Large 63""W Electric Corner Adjustable Standing Desk, Brown/White (MI-15018)",599.99,TRUE,https://www.quill.com/undefined/cbs/55497020.html
2025-12-05T03:14:57.000Z,55497024,MI-2303L,"Mount-It! Heavy-Duty Tilt TV Wall Mount, Fits 43"" to 90"" TVs, Holds 220 lbs., Black (MI-2303L)",54.99,TRUE,https://www.quill.com/undefined/cbs/55497024.html
2025-12-05T03:14:57.000Z,55497028,MI-15027,"Mount-It! XL 75""W Electric Corner Adjustable Standing Desk, Black/White (MI-15027)",699.99,TRUE,https://www.quill.com/undefined/cbs/55497028.html
2025-12-05T03:15:03.000Z,55497032,MI-3886B,"Mount-It! Anti-Theft Tablet Floor Stand for Samsung Adjustable Floor Stand, Black (MI-3886B)",159.99,FALSE,https://www.quill.com/undefined/cbs/55497032.html
2025-12-05T03:15:03.000Z,55496961,MI-8038,"Mount-It! 48""W Electric Rectangular Adjustable Standing Desk, Maple/White (MI-8038)",171.99,TRUE,https://www.quill.com/undefined/cbs/55496961.html
2025-12-05T03:15:03.000Z,55496965,MI-8036,"Mount-It! 40""W Electric Rectangular Adjustable Standing Desk, Hazelnut/Black (MI-8036)",161.99,TRUE,https://www.quill.com/undefined/cbs/55496965.html
2025-12-05T03:15:03.000Z,55496985,MI-15028,"Mount-It! XL 75""W Electric Corner Adjustable Standing Desk, Brown/White (MI-15028)",699.99,TRUE,https://www.quill.com/undefined/cbs/55496985.html
2025-12-05T03:15:03.000Z,55496989,MI-4891,"Mount-It! Adjustable Single Monitor Desk Mount with Gas Spring Arm, Up to 57"" Monitor, Black (MI-4891)",113.99,TRUE,https://www.quill.com/undefined/cbs/55496989.html
2025-12-05T03:15:03.000Z,55496993,MI-390XL,"Mount-It! TV Pole Mount for 32"" to 55"" TVs, Holds up to 55 lbs. Max., Black (MI-390XL)",44.99,TRUE,https://www.quill.com/undefined/cbs/55496993.html
2025-12-05T03:15:03.000Z,55496997,MI-511,"Mount-It! Full Motion Height Adjustable Ceiling TV Mount, Fits 32"" to 65"" TVs, Holds 99 lbs., Black (MI-511)",49.99,TRUE,https://www.quill.com/undefined/cbs/55496997.html
2025-12-05T03:15:03.000Z,55497001,MI-3883B_G10,"Mount-It! Adjustable Anti-Theft Tablet Kiosk with Printer Shelf, Black (MI-3883B_G10)",99.99,TRUE,https://www.quill.com/undefined/cbs/55497001.html
2025-12-05T03:15:03.000Z,55497005,MI-7301WHT,"Mount-It! 360° Rotating Pegboard and Document Organizer with Accessories for Desks, White (MI-7301WHT)",54.99,TRUE,https://www.quill.com/undefined/cbs/55497005.html
2025-12-05T03:15:03.000Z,55497009,MI-1882BLK,"Mount-It! Adjustable Dual Monitor Desk Mount with Gas Spring Arms, Up to 32"" Monitor, Black (MI-1882BLK)",69.99,TRUE,https://www.quill.com/undefined/cbs/55497009.html
2025-12-05T03:15:08.000Z,55497013,MI-15025,"Mount-It! XL 75""W Electric Corner Adjustable Standing Desk, Brown/Black (MI-15025)",699.99,TRUE,https://www.quill.com/undefined/cbs/55497013.html
2025-12-05T03:15:08.000Z,55497017,MI-2758,"Mount-It! Height Adjustable Dual Monitor Arm, Freestanding Mount, Fits 17""-32"" Monitors, Black (MI-2758)",112.99,TRUE,https://www.quill.com/undefined/cbs/55497017.html
2025-12-05T03:15:08.000Z,55497021,MI-7958A,"Mount-It! 43""W Manual Corner Adjustable Standing Desk Converter, Black (MI-7958A)",321.99,FALSE,https://www.quill.com/undefined/cbs/55497021.html
2025-12-05T03:15:08.000Z,55497025,MI-3871B,"Mount-It! Adjustable Anti-Theft Tablet Countertop Kiosk Stand for 7.9""–11"" Tablets, Black (MI-3871B)",58.99,TRUE,https://www.quill.com/undefined/cbs/55497025.html
2025-12-05T03:15:08.000Z,55497029,MI-7997BLK,"Mount-It! 24""W Manual Adjustable Standing Laptop Desk, Black (MI-7997BLK)",200.99,TRUE,https://www.quill.com/undefined/cbs/55497029.html
2025-12-05T03:15:08.000Z,55497033,MI-7611,"Mount-It! Full Motion Microphone Boom Arm for 3/8"" & 5/8"" Mic Mounts, Holds up to 2.2 lbs., Matte Black (MI-7611)",79.99,TRUE,https://www.quill.com/undefined/cbs/55497033.html
2025-12-05T03:15:08.000Z,55480807,MI-15004CNT,"Mount-It! 47""W Electric Adjustable Standing Desk with Drawer, Brown (MI-15004)",589.99,TRUE,https://www.quill.com/undefined/cbs/55480807.html
